Index,brand,milage,fuel_type,transmission,ext_col,int_col,accident,clean_title,price,car_age,horsepower,engine_size,cylinder_count
3710,Ford,27300,Gasoline,Automatic,Grey,Grey,None reported,Yes,21500,10,365.0,3.5,6.0
1218,BMW,72000,Gasoline,Unknown,Black,Brown,Accident reported,Yes,26500,9,445.0,4.4,8.0
1158,BMW,35400,Gasoline,Automatic,Orange,Black,None reported,Yes,71950,4,617.0,4.4,8.0
1415,Jaguar,87888,Gasoline,Automatic,Black,Black,None reported,Yes,11990,16,300.0,4.2,8.0
3619,Hyundai,13666,Gasoline,Automatic,Grey,Black,None reported,,27999,2,,2.5,
1527,Hyundai,61300,Gasoline,Automatic,Silver,Grey,,,20150,9,311.0,3.8,6.0
3901,Mazda,24781,Gasoline,Automatic,Grey,Black,,,28991,3,,2.5,
1300,Dodge,188000,Gasoline,Automatic,Silver,Black,Accident reported,Yes,8500,13,210.0,3.7,6.0
3829,Ford,133504,Gasoline,Manual,Black,Black,None reported,Yes,23500,13,412.0,5.0,8.0
2848,Cadillac,81696,Gasoline,Automatic,Silver,Other,Accident reported,Yes,9499,14,270.0,3.0,6.0
1603,BMW,143250,Gasoline,Automatic,Black,White,None reported,Yes,12999,10,300.0,3.0,6.0
160,RAM,65000,Diesel,Automatic,Black,Black,None reported,Yes,65000,5,370.0,6.7,6.0
1704,Honda,91600,Gasoline,Automatic,Black,Black,None reported,Yes,26000,7,280.0,3.5,6.0
956,Kia,10971,Gasoline,Automatic,Red,Black,None reported,,29998,2,,1.6,
3234,Chevrolet,122770,E85 Flex Fuel,Automatic,Brown,Black,None reported,Yes,27499,9,360.0,6.0,8.0
2869,Porsche,22354,Gasoline,Automatic,Black,Black,None reported,,54900,4,,3.0,
3889,Volkswagen,63277,Gasoline,Automatic,White,Black,None reported,Yes,20900,6,170.0,1.8,4.0
877,BMW,36750,Gasoline,Automatic,Black,Black,None reported,Yes,35999,11,445.0,4.4,8.0
1919,Audi,38360,Gasoline,Automatic,Black,Black,None reported,,49936,5,,3.0,
2961,GMC,76000,Gasoline,Automatic,Black,Black,None reported,Yes,44500,6,420.0,6.2,8.0
1884,Tesla,92813,,Automatic,Red,Black,None reported,Yes,30499,6,271.0,,
2200,Dodge,17000,Gasoline,Unknown,Blue,Black,None reported,Yes,65000,3,475.0,6.4,8.0
98,BMW,91420,Gasoline,Automatic,Black,Black,None reported,Yes,8900,19,215.0,2.5,6.0
3778,McLaren,5072,Gasoline,Automatic,Black,Red,None reported,Yes,279950,4,,4.0,
2557,Lexus,92000,Gasoline,Automatic,Black,Black,None reported,Yes,28000,9,301.0,4.6,8.0
3183,Toyota,51400,E85 Flex Fuel,Automatic,Black,Black,,,39900,8,381.0,5.7,8.0
3298,Jeep,100500,Gasoline,Automatic,Black,Grey,None reported,Yes,9998,19,325.0,5.7,8.0
253,Mercedes-Benz,7388,,Automatic,Grey,Other,None reported,Yes,105500,1,355.0,,
103,BMW,41500,Hybrid,Unknown,White,Black,None reported,Yes,86000,5,369.0,1.5,3.0
1445,GMC,194500,E85 Flex Fuel,Automatic,White,Other,Accident reported,Yes,9500,14,320.0,5.3,8.0
1443,Land,130000,Gasoline,Automatic,White,Black,None reported,Yes,15500,14,510.0,5.0,8.0
1648,Ford,51902,Gasoline,Automatic,Red,Other,None reported,Yes,57480,3,,3.5,
586,Volkswagen,111887,Gasoline,Automatic,Blue,Grey,None reported,Yes,14000,23,140.0,2.8,6.0
627,Lexus,40906,Gasoline,Automatic,Black,Black,None reported,,51998,3,,,
1696,Audi,55564,Diesel,Automatic,Black,Black,Accident reported,Yes,22500,10,240.0,3.0,6.0
3191,Ford,45979,Gasoline,Automatic,Black,Black,None reported,Yes,38532,3,,3.5,
2101,Hummer,107481,Gasoline,Automatic,White,Black,None reported,Yes,13500,14,239.0,3.7,5.0
2199,BMW,29025,Gasoline,Automatic,Black,Black,None reported,,29998,6,,,
403,BMW,2437,Hybrid,Unknown,Grey,Black,None reported,Yes,78350,1,375.0,3.0,6.0
1154,Chrysler,21478,Gasoline,Automatic,Silver,Black,None reported,,27798,3,,,
2255,Mercedes-Benz,175722,Gasoline,Automatic,White,Other,None reported,Yes,7000,19,302.0,5.0,8.0
2863,Honda,125000,Gasoline,Manual,Red,Black,None reported,Yes,18000,23,200.0,2.2,4.0
1682,BMW,52375,Gasoline,Automatic,White,Brown,Accident reported,Yes,48600,8,567.0,4.4,8.0
3170,BMW,27000,Gasoline,Automatic,Black,Black,None reported,Yes,52500,9,560.0,4.4,8.0
3750,Chevrolet,24915,Gasoline,Automatic,Other,Black,None reported,,44791,3,,3.6,
2056,Dodge,36000,Gasoline,Automatic,Grey,Red,None reported,Yes,62000,4,475.0,6.4,8.0
3062,Jaguar,55000,Gasoline,Automatic,Grey,Black,None reported,Yes,25000,7,340.0,3.0,6.0
3800,Ford,1500,Gasoline,Manual,Red,Other,None reported,Yes,60000,1,275.0,2.3,4.0
3108,Land,20500,Gasoline,Automatic,White,White,None reported,Yes,76000,5,380.0,3.0,6.0
452,Lexus,107818,Gasoline,Automatic,Grey,Other,Accident reported,Yes,11400,13,204.0,2.5,6.0
2301,Land,41200,Gasoline,Unknown,Black,Black,None reported,Yes,60500,5,380.0,3.0,6.0
1327,Ford,87248,Gasoline,Automatic,Black,Black,None reported,Yes,19999,8,300.0,3.7,6.0
2944,Mercedes-Benz,150000,Gasoline,Automatic,Black,Other,None reported,Yes,16800,16,382.0,5.5,8.0
2049,Chevrolet,12500,Gasoline,Unknown,Yellow,Black,None reported,Yes,84999,4,490.0,6.2,8.0
880,Toyota,69350,Hybrid,Automatic,Black,Grey,None reported,Yes,36000,5,306.0,3.5,6.0
3643,BMW,66690,Gasoline,Unknown,Grey,Black,Accident reported,Yes,24900,6,228.0,2.0,4.0
3895,Mercedes-Benz,63300,Gasoline,Automatic,Black,Black,None reported,Yes,22800,11,362.0,4.6,8.0
623,Bentley,15109,Gasoline,Automatic,Other,Other,,,162950,4,,6.0,
2393,Acura,6523,Hybrid,Automatic,White,Other,None reported,,143900,6,,3.5,
3699,Toyota,160000,Gasoline,Automatic,White,Other,Accident reported,Yes,17000,16,236.0,4.0,6.0
1787,Lexus,15055,Gasoline,Automatic,White,Black,None reported,Yes,59000,6,416.0,3.5,6.0
262,Nissan,14735,Gasoline,Automatic,White,Black,None reported,,50998,2,,,
1634,Cadillac,92000,Gasoline,Automatic,Black,Black,None reported,Yes,51900,5,420.0,6.2,8.0
3369,Volvo,20623,Gasoline,Automatic,Silver,Black,None reported,Yes,36800,5,330.0,2.0,4.0
1438,Ford,101000,Gasoline,Manual,Red,Black,None reported,Yes,18500,13,412.0,5.0,8.0
2198,Toyota,92000,Gasoline,Automatic,Other,Black,None reported,Yes,27500,10,260.0,4.0,6.0
1969,Chevrolet,145000,Gasoline,Automatic,Blue,Black,None reported,Yes,22000,21,350.0,5.7,8.0
2520,Genesis,48000,Gasoline,Automatic,Black,Black,None reported,Yes,29999,5,365.0,3.3,6.0
1802,Ford,67650,Gasoline,Automatic,Blue,Grey,None reported,Yes,30000,6,375.0,3.5,6.0
640,Mercedes-Benz,2000,Gasoline,Unknown,Black,Black,,,244896,2,577.0,4.0,8.0
3991,Porsche,39611,Gasoline,Automatic,Grey,Black,None reported,,89900,4,,4.0,
2385,Chevrolet,5006,Gasoline,Automatic,Other,Black,None reported,,59590,1,,5.3,
2598,Ford,88883,Gasoline,Automatic,Black,Black,None reported,Yes,33172,3,,2.7,
3782,Volkswagen,96000,Gasoline,Automatic,Orange,White,Accident reported,Yes,14980,5,147.0,1.4,4.0
1959,Acura,187883,Gasoline,Automatic,Red,Other,None reported,Yes,5500,13,201.0,2.4,4.0
2976,Mazda,62377,Gasoline,Automatic,Black,Black,None reported,Yes,26288,3,,2.5,
488,Cadillac,71000,Gasoline,Automatic,Black,Brown,Accident reported,Yes,35999,9,420.0,6.2,8.0
1843,Audi,9628,Gasoline,Automatic,White,Black,None reported,Yes,78500,2,444.0,2.9,6.0
1734,Audi,10120,Hybrid,Automatic,Blue,Grey,None reported,,39998,2,,,
2911,Ford,36821,Gasoline,Automatic,Black,Black,,,49273,3,,3.5,
3219,Lexus,26100,Gasoline,Automatic,Grey,Red,None reported,Yes,37899,6,295.0,3.5,6.0
146,Hyundai,654,Gasoline,Automatic,Black,Black,None reported,Yes,34599,1,,2.0,
1534,Tesla,70579,,Automatic,Black,White,None reported,Yes,42250,7,518.0,,
1986,Audi,18099,Hybrid,Automatic,Grey,Grey,None reported,,40798,2,,,
1369,Kia,38612,Gasoline,Automatic,Black,Black,None reported,,42242,3,,3.8,
2450,Lexus,37366,Gasoline,Automatic,White,Other,,,51890,4,,4.6,
3921,Chevrolet,35515,Gasoline,Manual,Silver,Black,Accident reported,Yes,21000,22,310.0,5.7,8.0
3002,Mercedes-Benz,35943,Gasoline,Automatic,Black,White,None reported,Yes,51700,8,577.0,5.5,8.0
2811,RAM,3521,Gasoline,Automatic,Black,Black,None reported,Yes,51074,2,,5.7,
659,Nissan,125500,Gasoline,Automatic,Black,Other,None reported,Yes,3950,19,245.0,3.5,6.0
1794,GMC,112552,Gasoline,Automatic,Black,Black,Accident reported,Yes,24440,9,,5.3,
3420,Land,64300,E85 Flex Fuel,Unknown,Blue,Black,None reported,Yes,44850,9,550.0,5.0,8.0
2511,Porsche,26000,Gasoline,Automatic,Grey,Black,None reported,Yes,45500,7,300.0,2.0,4.0
3397,Porsche,64600,Gasoline,Automatic,White,Red,None reported,Yes,41000,8,440.0,3.6,6.0
186,Hyundai,107000,Gasoline,Automatic,Blue,Blue,Accident reported,Yes,6250,14,138.0,2.0,4.0
1147,BMW,816,Gasoline,Automatic,White,Black,None reported,,109900,1,,4.4,
3272,Tesla,28000,,Automatic,Grey,White,None reported,Yes,68750,2,670.0,,
608,Porsche,19701,Gasoline,Automatic,Other,Other,None reported,,55998,4,,,
2191,Tesla,33000,,Automatic,Red,White,None reported,Yes,55000,3,455.0,,
2799,Genesis,8100,Gasoline,Unknown,Silver,Other,None reported,Yes,57300,1,300.0,2.5,4.0
3582,Land,29000,Hybrid,Automatic,Black,Black,None reported,Yes,70000,4,355.0,3.0,6.0
1930,Porsche,117697,Gasoline,Automatic,Black,Black,Accident reported,Yes,16975,10,300.0,3.6,6.0
3029,Ford,187000,Gasoline,Automatic,Other,Other,None reported,Yes,6299,20,300.0,5.4,8.0
197,Lexus,19050,Gasoline,Automatic,Black,Other,None reported,Yes,76900,5,383.0,5.7,8.0
3681,Alfa,23339,Gasoline,Automatic,Other,Black,,,34645,4,,2.0,
2931,BMW,25793,Gasoline,Automatic,Black,Black,None reported,,52999,4,,3.0,
2327,BMW,27965,Gasoline,Automatic,Green,Black,None reported,Yes,58000,7,560.0,4.4,8.0
293,BMW,846,Hybrid,Automatic,White,White,None reported,Yes,86999,9,357.0,1.5,3.0
766,Volkswagen,85385,Gasoline,Manual,Grey,Black,None reported,Yes,15550,9,210.0,2.0,4.0
400,Ford,119000,Gasoline,Automatic,White,Black,None reported,Yes,18000,4,169.0,2.5,4.0
122,Rivian,2500,,Automatic,Green,White,None reported,Yes,94000,1,835.0,,
3255,BMW,26000,,Automatic,White,Other,None reported,Yes,14999,9,170.0,0.65,
202,Lincoln,117292,Gasoline,Automatic,Other,Other,None reported,Yes,12000,9,240.0,2.0,4.0
3510,Tesla,20100,,Automatic,Red,Black,None reported,Yes,69995,3,1020.0,,
835,Mercedes-Benz,98000,Gasoline,Automatic,White,Other,Accident reported,Yes,15500,11,248.0,3.5,6.0
2294,Porsche,22700,Gasoline,Manual,Silver,Black,Accident reported,Yes,85500,10,350.0,3.4,6.0
1439,GMC,93000,Gasoline,Automatic,Black,Black,Accident reported,Yes,30000,8,355.0,5.3,8.0
1733,Nissan,59980,Gasoline,Automatic,Silver,Black,None reported,Yes,29000,5,390.0,5.6,8.0
1695,Mercedes-Benz,21214,Gasoline,Automatic,Black,Black,None reported,,117900,4,,4.0,
3908,Tesla,49252,,Automatic,Blue,Black,None reported,,37999,3,,,
1707,Dodge,73350,Gasoline,Automatic,Grey,Red,None reported,Yes,37000,7,485.0,6.4,8.0
3887,Toyota,66000,Gasoline,Automatic,Grey,Black,None reported,Yes,51000,6,381.0,5.7,8.0
1153,Volvo,46700,Gasoline,Automatic,White,Other,,,11400,16,235.0,3.2,6.0
1661,Kia,66075,Gasoline,Automatic,Silver,Black,None reported,,23754,5,,3.3,
3474,Volvo,24158,Hybrid,Automatic,Grey,Black,None reported,Yes,44900,3,400.0,2.0,4.0
2432,Toyota,53550,Gasoline,Automatic,Blue,Grey,None reported,Yes,39687,4,,3.5,
3759,Kia,43850,Gasoline,Automatic,Black,Black,Accident reported,Yes,30000,5,290.0,3.3,6.0
1759,Jaguar,34150,Gasoline,Automatic,Black,Black,None reported,Yes,45999,7,380.0,3.0,6.0
854,Ford,81000,Gasoline,Automatic,Grey,Black,None reported,Yes,38500,5,375.0,3.5,6.0
1589,Ford,94650,Gasoline,Automatic,White,Other,None reported,Yes,37000,5,275.0,3.7,6.0
2267,Ford,91000,E85 Flex Fuel,Automatic,Grey,Black,None reported,Yes,12500,7,160.0,2.0,4.0
641,Mercedes-Benz,32500,Gasoline,Automatic,Black,Black,None reported,Yes,43500,5,385.0,3.0,6.0
1,Hyundai,34742,Gasoline,Automatic,Other,Grey,Accident reported,Yes,38005,3,,3.8,
2160,Acura,37900,Gasoline,Automatic,White,Black,None reported,Yes,26000,5,201.0,2.4,4.0
698,Toyota,76000,Gasoline,Automatic,Red,Grey,None reported,Yes,18300,9,266.0,3.5,6.0
3922,Mazda,94200,Unknown,Automatic,Grey,Other,Accident reported,Yes,2500,31,,,
2999,Ford,33818,Gasoline,Automatic,Black,Black,None reported,Yes,46552,2,,5.0,
3696,Lexus,1600,Hybrid,Automatic,White,Black,None reported,Yes,59000,2,308.0,3.5,6.0
1636,Lexus,25756,Gasoline,Automatic,Black,Black,None reported,Yes,49995,9,467.0,5.0,8.0
3184,INFINITI,6000,Gasoline,Automatic,Gold,Brown,None reported,Yes,57999,2,295.0,3.5,6.0
3458,Lexus,17710,Gasoline,Automatic,White,Red,None reported,Yes,59000,3,301.0,4.6,8.0
3457,Honda,156350,Gasoline,Automatic,Brown,Other,Accident reported,Yes,3990,20,160.0,2.4,4.0
3581,Porsche,73500,Gasoline,Automatic,Black,Black,None reported,Yes,75499,17,480.0,3.6,6.0
1291,Cadillac,62500,Gasoline,Automatic,Red,Other,Accident reported,Yes,18955,12,270.0,3.0,6.0
3814,Jeep,179700,Gasoline,Automatic,Black,Grey,Accident reported,Yes,4500,14,172.0,2.4,4.0
2489,Mazda,116500,Gasoline,Automatic,Blue,Black,None reported,Yes,14311,8,,2.5,
1520,Toyota,27363,Gasoline,Automatic,Grey,Grey,None reported,Yes,35000,4,278.0,3.5,6.0
1853,BMW,70700,Gasoline,Automatic,Blue,Black,Accident reported,Yes,23000,9,445.0,4.4,8.0
1136,Jeep,17381,Gasoline,Automatic,Red,Black,None reported,Yes,69685,2,,5.7,
3304,Maserati,3721,Gasoline,Automatic,White,Red,None reported,Yes,69645,1,,2.0,
3871,Dodge,62197,Gasoline,Automatic,White,Black,None reported,Yes,26691,6,,3.6,
1631,Chevrolet,126700,Gasoline,Unknown,White,Other,Accident reported,Yes,14000,13,312.0,3.6,6.0
3743,Chevrolet,56654,Gasoline,Automatic,Red,Black,None reported,Yes,43860,5,,6.2,
3445,Ford,156453,Diesel,Automatic,White,Other,None reported,Yes,40000,7,440.0,6.7,8.0
1998,Dodge,75800,Gasoline,Automatic,Grey,Black,None reported,,35998,5,,,
663,Ford,52000,Gasoline,Automatic,Grey,Brown,Accident reported,Yes,53722,4,375.0,3.5,6.0
683,Toyota,34049,Hybrid,Automatic,Blue,Other,None reported,,37999,7,,3.5,
1257,Mercedes-Benz,77648,Gasoline,Automatic,Silver,Black,None reported,Yes,40000,11,536.0,5.5,8.0
3775,Nissan,43875,Gasoline,Automatic,Black,Other,Accident reported,,29725,3,,3.5,
3748,Porsche,13800,Gasoline,Automatic,Grey,Red,None reported,Yes,234000,2,572.0,3.8,6.0
317,Mercedes-Benz,71962,Gasoline,Automatic,White,Black,None reported,Yes,46900,6,469.0,4.0,8.0
648,Mercedes-Benz,83315,Gasoline,Automatic,White,White,None reported,Yes,15000,10,208.0,2.0,4.0
1434,Mercedes-Benz,45203,Gasoline,Automatic,White,Brown,None reported,Yes,39853,6,,3.0,
1479,Lexus,109762,Gasoline,Automatic,Blue,Brown,None reported,Yes,15000,22,300.0,4.3,8.0
709,MINI,79000,Gasoline,Unknown,White,Black,None reported,Yes,17000,10,181.0,1.6,4.0
3430,Mercedes-Benz,34068,Gasoline,Automatic,White,Other,None reported,Yes,46900,5,362.0,3.0,6.0
1282,Volkswagen,63450,Gasoline,Manual,White,Black,None reported,Yes,24325,6,220.0,2.0,4.0
1768,Cadillac,19250,Gasoline,Automatic,Black,Black,None reported,Yes,86999,2,420.0,6.2,8.0
972,BMW,45241,Gasoline,Automatic,Blue,Brown,None reported,Yes,54500,4,335.0,3.0,6.0
2675,Toyota,65000,Gasoline,Automatic,Black,Brown,Accident reported,Yes,65000,7,381.0,5.7,8.0
2680,Ford,40110,Gasoline,Automatic,Yellow,Black,None reported,Yes,18500,22,252.0,3.9,8.0
1306,Land,31866,Gasoline,Automatic,Other,Other,None reported,,68900,5,,5.0,
1400,Subaru,55000,Gasoline,Manual,White,Black,None reported,Yes,30000,10,265.0,2.5,4.0
1408,BMW,22700,Hybrid,Automatic,White,Black,None reported,Yes,47000,2,288.0,2.0,4.0
3296,Chevrolet,1100,Gasoline,Automatic,Grey,Other,None reported,Yes,92000,1,490.0,6.2,8.0
2237,Ford,92800,Gasoline,Automatic,White,Grey,None reported,Yes,9000,27,210.0,5.8,8.0
3302,Porsche,1750,Gasoline,Automatic,White,Black,None reported,Yes,275000,2,502.0,4.0,6.0
1496,Jaguar,35580,Gasoline,Automatic,Grey,Other,None reported,,46998,4,,,
3419,RAM,67865,Gasoline,Automatic,White,Grey,None reported,Yes,36500,6,410.0,6.4,8.0
2038,Chevrolet,15000,Gasoline,Manual,Blue,Grey,None reported,Yes,43500,3,455.0,6.2,8.0
1529,Mercedes-Benz,27000,Gasoline,Automatic,Black,Black,None reported,Yes,22500,14,268.0,3.5,6.0
1663,Ford,128000,Diesel,Automatic,Grey,Black,None reported,Yes,50000,7,440.0,6.7,8.0
1354,Maserati,55000,Gasoline,Automatic,Blue,Black,None reported,Yes,39100,7,405.0,3.0,6.0
3904,Audi,37500,Gasoline,Automatic,Black,Black,None reported,Yes,26000,11,333.0,3.0,6.0
3932,Tesla,25535,,Automatic,White,Other,None reported,Yes,68969,4,778.0,,
3627,Chevrolet,23133,Gasoline,Manual,White,Black,None reported,Yes,35000,14,430.0,6.2,8.0
1643,Ford,34000,Unknown,Automatic,Blue,Grey,Accident reported,Yes,25000,6,,,
1051,Toyota,10748,Hybrid,Automatic,Black,Black,None reported,,63100,1,,3.4,
795,Ford,92000,Diesel,Automatic,Black,Black,Accident reported,Yes,36500,6,250.0,3.0,6.0
2693,Mercedes-Benz,28690,Gasoline,Automatic,White,Other,None reported,Yes,38880,6,329.0,3.0,6.0
3060,Ford,89000,Gasoline,Automatic,Black,Black,None reported,Yes,34000,3,270.0,2.3,4.0
1597,Ferrari,1575,Gasoline,Unknown,Red,Black,None reported,Yes,469900,4,788.0,6.5,12.0
2604,Audi,104457,Gasoline,Automatic,Silver,Black,None reported,Yes,17900,11,211.0,2.0,4.0
2729,Ford,108045,Gasoline,Automatic,Blue,Grey,None reported,Yes,6500,12,160.0,2.0,4.0
2625,Ford,110450,Gasoline,Automatic,Silver,Brown,None reported,Yes,11000,8,231.0,2.0,4.0
1819,Maserati,54082,Gasoline,Unknown,Blue,Other,None reported,Yes,17000,18,390.0,4.2,8.0
3157,Porsche,41965,Gasoline,Unknown,Black,Other,Accident reported,Yes,35000,15,500.0,4.8,8.0
3314,Tesla,102260,,Automatic,White,Black,None reported,Yes,31300,8,518.0,,
1722,MINI,97395,Gasoline,Manual,Yellow,Black,None reported,Yes,6699,14,172.0,1.6,4.0
1183,Chevrolet,2300,Gasoline,Manual,Red,Black,None reported,Yes,51500,1,455.0,6.2,8.0
2572,Toyota,89987,Gasoline,Automatic,Green,Other,None reported,Yes,9499,18,268.0,3.5,6.0
1059,Chevrolet,77500,Diesel,Automatic,Black,Brown,None reported,Yes,54000,9,397.0,6.6,8.0
540,Dodge,122000,Gasoline,Automatic,White,Black,Accident reported,Yes,13500,12,370.0,5.7,8.0
3242,Land,105000,Gasoline,Automatic,Black,Black,None reported,Yes,10000,13,375.0,5.0,8.0
1678,INFINITI,154247,Gasoline,Automatic,Black,Black,Accident reported,Yes,12500,10,265.0,3.5,6.0
2796,MINI,83853,Gasoline,Manual,Grey,Black,Accident reported,Yes,6950,15,172.0,1.6,4.0
3859,Ford,160000,Gasoline,Automatic,Black,Black,None reported,Yes,4700,13,365.0,3.5,6.0
3478,Mercedes-Benz,79000,Gasoline,Automatic,Black,Black,None reported,Yes,19999,12,402.0,4.6,8.0
2532,Mercedes-Benz,67200,Gasoline,Automatic,Silver,Black,None reported,Yes,11500,17,228.0,3.0,6.0
1757,Hyundai,32697,Gasoline,Automatic,Grey,Grey,Accident reported,Yes,15900,6,147.0,2.0,4.0
1923,BMW,60000,Gasoline,Manual,Black,Grey,None reported,Yes,25000,23,333.0,3.2,6.0
95,BMW,76009,Gasoline,Automatic,White,Other,None reported,Yes,24950,8,300.0,3.0,6.0
1020,Chevrolet,7600,Gasoline,Manual,Grey,Black,Accident reported,Yes,46000,2,455.0,6.2,8.0
563,Acura,111650,Gasoline,Automatic,Green,Other,Accident reported,Yes,17500,10,290.0,3.5,6.0
3312,BMW,42200,Gasoline,Automatic,White,Black,None reported,Yes,27500,5,255.0,2.0,4.0
2790,Chevrolet,6000,Gasoline,Automatic,Grey,Black,None reported,Yes,48500,1,310.0,3.6,6.0
863,Audi,91403,E85 Flex Fuel,Automatic,Silver,Grey,None reported,,14998,9,,2.0,
3646,Volvo,39000,Gasoline,Unknown,Silver,Grey,Accident reported,Yes,17900,9,250.0,2.5,5.0
3762,Volkswagen,74000,Gasoline,Automatic,White,Silver,None reported,Yes,25500,5,184.0,2.0,4.0
1484,Mercedes-Benz,77000,Gasoline,Automatic,White,Other,Accident reported,Yes,24000,8,329.0,3.0,6.0
2939,Acura,165000,Gasoline,Automatic,Silver,Black,Accident reported,Yes,4000,21,260.0,3.5,6.0
3625,Dodge,14976,Gasoline,Automatic,White,Black,None reported,Yes,49999,2,,5.7,
1881,Toyota,28800,Gasoline,Manual,Other,Black,None reported,,42900,6,,3.5,
1038,Chevrolet,72000,Gasoline,Automatic,Blue,Other,Accident reported,Yes,39000,5,355.0,5.3,8.0
206,Ford,15629,Gasoline,Manual,Black,Black,None reported,,61900,10,,5.8,
392,INFINITI,143250,Gasoline,Unknown,Silver,Black,None reported,Yes,11500,9,328.0,3.7,6.0
2842,Ford,29719,E85 Flex Fuel,Automatic,White,Grey,None reported,Yes,31000,7,385.0,6.2,8.0
870,Kia,55400,Gasoline,Automatic,Green,White,,,36500,4,291.0,3.8,6.0
397,Rivian,5700,,Automatic,Grey,White,None reported,Yes,95000,1,835.0,,
2814,BMW,18362,Gasoline,Automatic,Black,Orange,None reported,Yes,60000,4,503.0,3.0,6.0
3848,Ford,17000,Gasoline,Automatic,Blue,Black,Accident reported,Yes,21000,4,300.0,2.3,4.0
3289,Dodge,40000,Gasoline,Automatic,Black,Black,None reported,Yes,32500,3,303.0,3.6,6.0
1028,Lincoln,68200,Gasoline,Automatic,Silver,Black,Accident reported,Yes,16750,8,300.0,3.7,6.0
2690,Acura,106335,Gasoline,Automatic,White,Grey,None reported,Yes,19000,12,300.0,3.7,6.0
1485,MINI,19850,Gasoline,Automatic,Black,Black,None reported,Yes,24000,5,134.0,1.5,3.0
2660,Chevrolet,28514,Gasoline,Unknown,Red,Grey,None reported,Yes,32000,17,400.0,6.0,8.0
3810,Ford,16000,Gasoline,Automatic,Silver,Black,None reported,Yes,22000,18,300.0,4.6,8.0
960,Mercedes-Benz,73000,Gasoline,Automatic,White,Black,Accident reported,Yes,78000,7,563.0,5.5,8.0
1570,Chevrolet,152000,Gasoline,Automatic,White,Grey,Accident reported,Yes,7999,20,195.0,4.3,6.0
2773,Honda,44300,Gasoline,Manual,Yellow,Black,None reported,Yes,62000,16,237.0,2.2,4.0
1895,Porsche,10000,Gasoline,Automatic,Grey,Black,None reported,Yes,145000,1,453.0,4.0,8.0
2731,Hyundai,75000,Gasoline,Unknown,Red,Black,Accident reported,Yes,12000,13,306.0,3.8,6.0
2146,Land,17500,Gasoline,Automatic,Black,Black,None reported,Yes,65000,5,518.0,5.0,8.0
804,INFINITI,88977,Hybrid,Automatic,Grey,Black,Accident reported,Yes,19977,9,354.0,3.5,6.0
1751,Land,102800,Gasoline,Automatic,Gold,Brown,None reported,Yes,16000,12,385.0,5.0,8.0
3645,BMW,85095,Gasoline,Automatic,Black,Brown,Accident reported,Yes,24900,10,445.0,4.4,8.0
2454,Jaguar,150000,Gasoline,Automatic,Green,White,Accident reported,Yes,9875,23,290.0,4.0,8.0
502,Chevrolet,120000,Diesel,Automatic,White,Grey,None reported,Yes,19500,8,260.0,6.6,8.0
3119,RAM,26269,E85 Flex Fuel,Automatic,White,Black,Accident reported,,25307,7,,3.6,
3104,Jeep,103000,Gasoline,Automatic,Black,Grey,None reported,Yes,5200,21,210.0,3.7,6.0
2977,Jeep,130000,Gasoline,Manual,Black,Grey,None reported,Yes,15500,15,202.0,3.8,6.0
779,Toyota,173456,E85 Flex Fuel,Automatic,Black,Grey,Accident reported,Yes,16000,13,381.0,5.7,8.0
1863,Chrysler,44000,E85 Flex Fuel,Automatic,White,Black,Accident reported,Yes,12700,9,295.0,3.6,6.0
200,BMW,140000,Gasoline,Unknown,Black,Other,None reported,Yes,6730,20,225.0,3.0,6.0
2182,Lexus,39300,Gasoline,Unknown,Black,Black,None reported,Yes,69500,6,383.0,5.7,8.0
